video_id,title,description,channel,query_used,label
amTmnnqQf_E,One Two Three | Learn Number | With Slide | Youtube Kids | NuNu Tv Nursery Rhymes  #kindergartensong,Subscribe For New Kids Songs Every Week ▻▻ https://www.youtube.com/c/NuNuTVNurseryRhymes?sub_confirmation=1 ...,NuNu Tv - Nursery Rhymes ,kids educational videos,Educational
WXHWUj9QlTc,Counting 1 to 5 for Toddlers | Baby Speech &amp; Sign Language,"Learn how to count from 1 to 5 with your toddler in this fun, engaging video! This simple counting lesson is perfect for toddlers, ...",Camp Jasmine - Kids Songs & Toddler Learning ,kids educational videos,Educational
MYymQoWYb4w,Learn Colors! 🍦🌈 Education for Kids!,Yum! Let's learn colors with tasty ice cream scoops. Can you name all the colors? Join the fun with CoComelon! #cocomelon ...,Cocomelon - Nursery Rhymes,kids educational videos,Educational
0ls37smQRXc,Sierra teaches Rhia shapes - learning is so much fun #shorts,,Sierra & Rhia FAM,kids educational videos,Educational
tVJGMP96_zo,Nastya and Dad - the best video collection of educational videos for kids,A collection of useful and funny videos for children from Nastya and dad. Enjoy watching kids) Instagram ...,Like Nastya Show,kids educational videos,Educational
noCiE_1YRJo,"Toddler Learning Counting, Shapes, ABC, First Words For Kids, Toddler Videos &amp; Baby Songs With Lucas","Get ready for a fun and educational adventure with Lucas & Friends! This toddler learning video is packed with first words, kids ...",Toddler Learning Videos For Kids - Lucas & Friends,kids educational videos,Educational
KQoYD2SLRn4,Let’s Learn about Emotions and Feelings with Mommy 🥶😓🥵 #kidsvideo #learning,"Learn about emotions with mom! In this short video, kids will learn important types of feelings. And also what to do if they are cold ...",Maya and Mary,kids educational videos,Educational
tuDs5mWJJMA,Learn Colors with RAINBOW ICE CREAM! 🍦🌈 Learning for Kids! 🎵 #cocomelon #shorts #colors,Subscribe for new videos every week! https://www.youtube.com/c/CoComelon?sub_confirmation=1 Music available on all major ...,Moonbug Kids - Animals for Kids,kids educational videos,Educational
OTuph9pJWU4,Best Learning Videos For Kids | The Dr.Binocs Show | Fun Learning Videos For Kids | By Peekaboo Kids,Best Learning Videos For Kids from The Dr.Binocs Show Fun Learning Videos For Kids By Peekaboo Kids Share on Facebook ...,Peekaboo Kidz,kids educational videos,Educational
CVx3CWAgSmE,Learn Cutting Fruits Safely with Leo! 🍏🍎 #kidslearning,kidslearning #kidscolor - - - All product and company names shown in the video are trademarks:tm: or registered:registered: ...,Emily's Playhouse - Learning Videos for Kids,kids educational videos,Educational
V07skLueGVU,Learn Sea Animal Names at the Rock Pool for Kids: Seal Manta Ray Turtle Shark Horseshoe Crab,"Say and repeat the names of each animal for babies, toddlers, preschoolers, kindergarteners, kids. This video supports language, ...",Ed bot TV,kids educational videos,Educational
6E10ebsKg0M,Mochas &amp; Minis | Blippi | Learning #shorts | Kids Videos,Subscribe ➡️ https://www.youtube.com/channel/UCFykZ2P03eDm6LiiB9ixwdg?sub_confirmation=1 Welcome to Moonbug Kids ...,Moonbug Kids - Learning #Shorts,kids educational videos,Educational
WOn8gdKrZzY,"Toddler Learning First Words, Colors, ABCs &amp; Songs | Baby Learning Video with Lucas for Preschoolers","Enjoy an exciting educational video for toddlers and preschoolers, perfect for first words for toddlers and first words for baby as ...",Toddler Learning Videos For Kids - Lucas & Friends,kids educational videos,Educational
5ajRc-YvLhg,Best Learning Videos for Toddlers | Learning Colors and Shapes for Kids with Wooden Truck Toy,Learn Colors and Shapes for Kids with Wooden Truck Toy in this amazing collection of fun learning videos for kids and children ...,KidsCamp Nursery Rhymes & Learning Videos for Kids,kids educational videos,Educational
seIckVcmv_s,🏊🏾 🛟 OmoBerry&#39;s Water Safety Video + Water Safety Rules + Water Safety For Kids #drowningprevention,"In loving memory of Aliyah Williams of Rochester, NY Help your kids and students learn how to become water safety superheroes ...",OmoBerry,kids educational videos,Educational
HJLNtge8jv4,Blippi Learns Colors &amp; Letters For Kids With Clay | Educational Videos For Kids,"Join Blippi in this fun learning arts and crafts video for kids! Blippi learns all about textures, colors, shapes and art in this fun ...",Blippi - Educational Videos for Kids,kids educational videos,Educational
vqcbUZ0CrX4,Learn About Taste! 🍎 Taste Bud Adventure for Kids! #learn #fun,TheSoul Music: https://www.music.thesoul-publishing.com ◉ Our Spotify: https://sptfy.com/TheSoulMusic ◉ TikTok: ...,KIDZOKI,kids educational videos,Educational
kIoD2MPKVrw,"Learning at Home With Bebefinn Family Nursery Rhymes | Numbers, Shapes, Colors and More",Subscribe and watch full version of the songs uploaded every week. ☆ YouTube Channel: ...,Bebefinn - Nursery Rhymes & Kids Songs,kids educational videos,Educational
AZnC2yqGMrU,Blippi and Layla Go Down the Slide! #Shorts,1-2-3 let's go down the slide with Blippi and Layla at the indoor playground! Blippi loves playing with his new friends! For more ...,Blippi - Educational Videos for Kids,kids educational videos,Educational
zDsAGsoCN9M,Kids Learning Good Habits - Dentist Time 🦷,"A vampire has a terrible problem with a toothache, so he goes to the kids dentist for help   The dentist fixes his tooth, and the ...",Maya and Mary,kids educational videos,Educational
TyV-OhCrVDA,"Learn Colors, Fruits and Vegetables with Ms Rachel | Toddler Learning Video | Speech | Educational","Have your toddler learn with a real teacher, Ms. Rachel! In this Toddler Learning Video, your child will learn colors, fruits, ...",Ms Rachel - Toddler Learning Videos,kids educational videos,Educational
IUnGsvqHXP0,Blippi Learns and Plays with Colors! | Toys and Shapes | Educational Videos for Kids,"Blippi learns all about textures, colors, shapes and art. Subscribe!",Blippi World,kids educational videos,Educational
bMJDMynGblM,Siblings should always share with each other - kids lesson,,Sierra & Rhia FAM,kids educational videos,Educational
GkQmkZNLCeM,Best Toy Learning Video for Toddlers and Kids Learn Colors with Surprise Crayons!,Best Toy Learning Video for Toddlers and Kids Learn Colors with Surprise Crayons! In this preschool toy learning video for ...,Genevieve's Playhouse - Learning Videos for Kids,kids educational videos,Educational
_BHjXykHhYU,Kindergarten Sight Words: Yes | ABCmouse #learning #education #sightwordsforkids #kindergarten,Visit https://ABCmouse.com/LearnMore to find out more about our award-winning online learning program for children 2–8!,ABCmouse,kids educational videos,Educational
eZbmmsLCgnA,Learn Colors with Baby Penguin Wooden Play House Slider | Fun Learning Video for Kids Educational,Watch Learn Colors with Baby Penguin Wooden Play House Slider | Fun Learning Video for Kids Educational. Learn colors with a ...,Super Crazy Kids,kids educational videos,Educational
MbRm1saiveA,Learn to Clean the Bathroom! 🧽 #kids #learn,TheSoul Music: https://www.music.thesoul-publishing.com ◉ Our Spotify: https://sptfy.com/TheSoulMusic ◉ TikTok: ...,MEOWJI,kids educational videos,Educational
K_Aq4H03Nm4,"Preschool &amp; Toddler Learning Video with Ms Rachel - Learn Shapes, Letters, Numbers, Colors &amp; More","This video is packed with preschool learning for your little one! Learn shapes, letters, numbers, colors, phonics, counting, kids ...",Ms Rachel - Toddler Learning Videos,kids educational videos,Educational
50HbumBoe1Q,Toddler Learning Video With Lucas &amp; Friends | Fun Educational Video for Toddlers To Learn New Words,"Help your toddler learn new words, join Lucas and Ruby from Lucas & Friends as they teach new words while making your toddler ...",Toddler Learning Videos For Kids - Lucas & Friends,kids educational videos,Educational
FCyhHASCxkg,Kids Learn To Share Slime 🤗,Help us improve our content! Share your feedback here https://shorturl.at/nu7LK.,BabyBillion,kids educational videos,Educational
nPxUSFI8oAU,Let’s Share Together 🎁😊 | Lalafun Nursery Rhymes &amp; Kids Songs,Let's Share Together | Lalafun Nursery Rhymes & Kids Songs Join us on a cosmic adventure with Funny Lala Discover a ...,Funny Lala - Kindergarten Collection,kids educational videos,Educational
cnxpaxGyLNI,Good  Educational Videos For Kids,elizabethandbriceida videos for kids.,Elizabeth and Briceida Learning & Fun,kids educational videos,Educational
Z00u4mu5Iz4,Learning Science With Blippi At The Children&#39;s Museum! | Educational Videos for Kids,"Blippi loves science! Where better to learn all about it than at the MOXI, the Wolf Museum of Exploration and Innovation?",Blippi - Educational Videos for Kids,kids educational videos,Educational
IFVJKx8J9hs,Street Vehicles | Cars And Trucks | Learning Video for Children &amp; Preschoolers,Learning is always fun with Ralph And Rocky popular nursery rhymes. We bring to you some amazing songs for kids to sing along ...,Ralph And Rocky Cars - Vehicle Cartoons for Kids,kids educational videos,Educational
Mhtnp5G7YO8,Preschool Learning activities for 3 year olds at home | Learn ABC Phonics Shapes Numbers Colors 🌈,preschoollearning #kidslearning #toddlerlearning Preschool Learning activities for 3 year olds at home | Learn ABC Phonics ...,The Soft Roots,kids educational videos,Educational
4HUCJliVbsw,The Best of Toddler Fun Learning | Learning Videos For Toddlers,"This extra long 60 minute video is perfect for learning to count, learning colours, shapes, vehicles, the alphabet and animal names ...",Toddler Fun Learning,kids educational videos,Educational
4NkNrGwqsiE,Learn Shapes &amp; Numbers Wooden Slider Tumbling Toys | Preschool Kids Learning 3D Educational Toddler,Watch Learn Shapes & Numbers Wooden Slider Tumbling Toys | Preschool Kids Learning 3D Educational Toddler. #learnshapes ...,Super Crazy Kids,kids educational videos,Educational
O8389suK0JY,Learn at the Harbour | Sea Animal Names for Kids: Jellyfish Shark Horseshoe Crab Hammerhead Shrimp,"Say and repeat the names of each animal for babies, toddlers, preschoolers, kindergarteners, kids. This video supports language, ...",Ed bot TV,kids educational videos,Educational
Nd_-wruB9yM,What’s Inside Our Mouth! 😜🦷 #learn #kids,Let's Learn What's Inside Our Mouth!,Maya and Mary,kids educational videos,Educational
50klx9Q5ls8,"Baby Learning Videos | Babies and Toddlers Learn Colors, First Words, Shapes, ABC | Lucas &amp; Friends",Get ready for a mega-dose of early education for kids with Lucas & Friends! ✏️ This time around it's a huge educational ...,Toddler Learning Videos For Kids - Lucas & Friends,kids educational videos,Educational
oCBob7Wxrj4,Halloween Colours and Shapes | 📖Blippi📖 Moonbug Kids📖 Learning Corner,For more Blippi videos and Blippi songs be sure to SUBSCRIBE to Blippi at https://youtube.com/Blippi?sub_confirmation=1 Brand ...,Moonbug Kids - Learning Corner,kids educational videos,Educational
XcpTgxDEe6w,English compound words for kids 2 #learning #english #easy #education,"Let's learn English! In this video you will learn compound words such as: Pan cake, Milk shake, Hot dog, Pop corn. Learning ...",Maya and Mary,kids educational videos,Educational
1Q_4HXewiS0,4 Amazing Science Experiments for a Day Inside | Compilation | SciShow Kids,"Squeaks is very bored, so he shows Mister Brown some of his favorite rainy day experiments! Hosted by: Anthony Brown ...",SciShow Kids,kids science experiments,Educational
gZeAKpe0OVo,The Fun FOAM Experiment | Science Experiments for Kids | RTÉjr,"What happens when you mix foam, water and food colouring? Let's find out through this cool science experiment! #LetsFindOut ...",RTÉ KIDSjr,kids science experiments,Educational
s7XgfF6SVwY,Making Things Disappear! | LIGHT | Science Experiments for Kids | RTÉjr,How can we make things disappear using LIGHT? Let's find out through this fun science experiment! RTÉjr on YouTube brings ...,RTÉ KIDSjr,kids science experiments,Educational
_lFG7Vl6PY8,Blippi&#39;s DIY Bottle Science Experiment! #blippi #Shorts,Blippi's learning all about science with Emily Calandrelli! Can they made this bubbly concoction explode out of the water bottle?,Blippi - Educational Videos for Kids,kids science experiments,Educational
-OHPhZCp5kY,Top 5 Science Experiments you can do at home for kids!,Top 5 Science Experiments you can do at home for kids with Ryan ToysReview! Easy Children's Activities that's family fun for ...,Ryan's World,kids science experiments,Educational
KRKHzRsnAR8,Top 5 science experiments to do at home for Kids with Ryan ToysReview!!!,Top 5 science experiments to do at home for Kids with Ryan ToysReview!!! Easy Children's Activities that's family fun for everyone ...,Ryan's World,kids science experiments,Educational
NIclGqWPljM,Blippi&#39;s Volcano Science Experiment! 3-2-1💥! #Blippi #shorts #experiment,It's the Summer of Learning with Blippi! Let's do science experiments together! Blippi makes a volcano erupt using a Volcano kit.,Blippi - Educational Videos for Kids,kids science experiments,Educational
kN-lfHr3pd0,Meekah Learns Science and Does Fun Science Experiments! | 1 HOUR OF MEEKAH! | Blippi Toys,Enjoy this compilation of the very best full episodes of Blippi - Educational Videos for Kids! SUBSCRIBE: ...,Blippi Toys,kids science experiments,Educational
lgxJRTPZFU8,Top 5 Easy Science Experiments for kids to do at home with Ryan&#39;s World!,Top 5 Easy Science Experiments for kids to do at home with Ryan's World! Fun DIY learning activities for family to do together!,Ryan's World,kids science experiments,Educational
hGwG--GZEfw,Walking Water Science Experiments for Kids!!!,Walking Water Science Experiments for Kids with Ryan ToysReview!! Children will learn about how water travel up the paper ...,Ryan's World,kids science experiments,Educational
eUIQcEo9Gws,Blippi&#39;s Gravity Challenge | Velocity Race Science Experiment for Kids | Educational Videos for Kids,"Join Blippi for a fast and fun science adventure! In this exciting educational video, Blippi explores the wonders of gravity, ...",Blippi - Educational Videos for Kids,kids science experiments,Educational
wxjmvCsWyL0,Science Video for Kids learning Sink or Float Experiment!,Science Video for Kids learning Sink or Float Experiment! Learn about Density and why some objects sink in water and other ...,Ryan's World,kids science experiments,Educational
IXqBm15EZYA,DIY Rainbow Science Experiments with 1hr activities for kids to do at home!!,DIY Rainbow Science Experiments with 1hr activities for kids to do at home!! Fun and easy kids science experiments with arts and ...,Ryan's World,kids science experiments,Educational
Kl8Gy9wD0hg,DIY Science Experiments for Kids to Grow Bacteria to Learn Why Washing hands!!!,DIY Science Experiments for Kids to Grow Bacteria to Learn Why Washing hands!!! Fun Children Science Activities that fun and ...,Ryan's World,kids science experiments,Educational
XJm2yCg-AV8,Top 3 Holiday Christmas Science Experiments for kids with Ryan&#39;s World,Top 3 Holiday Christmas Science Experiments for kids with Ryan's World.,Ryan's World,kids science experiments,Educational
BEdfwxKCSPc,Blippi&#39;s Cool Science Experiments! | Learn Science For Kids | Educational Videos for Toddlers,Are you ready for another this or that Blippi video? This time Blippi will be doing a fun science experiment for kids to see which ...,Blippi Wonders - Educational Cartoons for Kids,kids science experiments,Educational
wWas91cdIiA,TOP DIY Science Projects for Kids to do at home!,TOP DIY Science Projects for Kids to do at home! One hour of fun kids activities to do using everyday household items.,Ryan's World,kids science experiments,Educational
Alegd3R7i6w,Easy soap science experiment for kids! #science #experiment,,Emily Calandrelli,kids science experiments,Educational
nYWyWl6ZRrg,TOP 10 DIY Science Experiment for kids to do at home with Ryan&#39;s World!,TOP 10 DIY Science Experiment for kids to do at home with Ryan's World! Fun at home science video to do together with the ...,Ryan's World,kids science experiments,Educational
_CYgsqji_0k,Vinegar + Baking Soda + Balloons = FIZZY FUN! | Kids Science Experiments | Science for Kids,Tweet about this video! http://bit.ly/1ZUlufx #socraticakids #socraticakidsscience Vinegar + Baking Soda + Balloons = FIZZY FUN!,Socratica Kids,kids science experiments,Educational
I2bjA-3Vn6E,Sink or Float Density Tower Science Experiments for Kids!!!,Sink or Float Density Tower Science Experiments for Kids!!! Ryan learns about why objects sink or floats and learn all about ...,Ryan's World,kids science experiments,Educational
9dMFxnpEkKc,Newton&#39;s Apple - Science Short,"MORE EXPERIMENTS: https://stevespangler.com/experiments/ Are you a teacher? Check out our 5E science lessons, escape ...",Sick Science!,kids science experiments,Educational
3rDl5PG_p8Q,&#39;Germs&#39; Experiment for kids #experiments,Not a scientific explanation of how soap works but a fun visual to encourage hand washing with young children.,Twinkl Educational Publishing,kids science experiments,Educational
pFeanxO4-E8,Ryan learns Easy DIY Science Experiment for Kids with how to make a homemade Volcano,Ryan learns Easy DIY Science Experiment for Kids with Do It Yourself Volcano and more!! Fun and easy fun experiments for the ...,Ryan's World,kids science experiments,Educational
